Timestamp,Open,High,Low,Close,Volume
2022-01-06 00:00:00,2.323,2.388,2.228,2.347,13597484.8
2022-01-07 00:00:00,2.344,2.45,2.117,2.184,17340613.9
2022-01-08 00:00:00,2.185,2.27,2.034,2.127,10774578.8
2022-01-09 00:00:00,2.126,2.202,2.091,2.151,5862549.5
2022-01-10 00:00:00,2.15,2.188,1.965,2.077,11140993.5
2022-01-11 00:00:00,2.077,2.169,2.03,2.148,6494319.8
2022-01-12 00:00:00,2.15,2.261,2.139,2.247,6631899.5
2022-01-13 00:00:00,2.248,2.524,2.214,2.346,39179594.6
2022-01-14 00:00:00,2.345,2.45,2.263,2.37,10010967.5
2022-01-15 00:00:00,2.37,2.427,2.338,2.386,4899082.2
2022-01-16 00:00:00,2.386,2.463,2.349,2.435,8374877.3
2022-01-17 00:00:00,2.435,2.449,2.196,2.242,8372995.0
2022-01-18 00:00:00,2.244,2.278,2.115,2.189,7222718.3
2022-01-19 00:00:00,2.189,2.196,2.061,2.089,7443117.4
2022-01-20 00:00:00,2.087,2.239,2.026,2.036,8200234.2
2022-01-21 00:00:00,2.034,2.061,1.706,1.842,16671329.73
2022-01-22 00:00:00,1.841,1.867,1.5,1.613,16176847.85
2022-01-23 00:00:00,1.613,1.713,1.58,1.691,6897967.5
2022-01-24 00:00:00,1.689,1.69,1.422,1.585,11978928.35
2022-01-25 00:00:00,1.585,1.613,1.528,1.593,6952721.1
2022-01-26 00:00:00,1.594,1.829,1.574,1.629,12385112.0
2022-01-27 00:00:00,1.628,1.66,1.523,1.588,6608144.3
2022-01-28 00:00:00,1.59,1.77,1.55,1.647,9045081.0
2022-01-29 00:00:00,1.647,1.745,1.643,1.713,6693731.6
2022-01-30 00:00:00,1.713,1.731,1.624,1.662,3929931.7
2022-01-31 00:00:00,1.66,1.698,1.575,1.682,5061907.1
2022-02-01 00:00:00,1.682,1.744,1.637,1.706,5514739.7
2022-02-02 00:00:00,1.706,1.75,1.603,1.631,5293303.3
2022-02-03 00:00:00,1.631,1.665,1.58,1.66,4072652.7
2022-02-04 00:00:00,1.66,1.766,1.646,1.764,7780391.7
2022-02-05 00:00:00,1.764,1.847,1.747,1.787,6516100.0
2022-02-06 00:00:00,1.788,1.868,1.756,1.859,5375027.6
2022-02-07 00:00:00,1.86,1.962,1.799,1.94,6887980.7
2022-02-08 00:00:00,1.94,1.983,1.783,1.859,8263251.8
2022-02-09 00:00:00,1.86,1.955,1.837,1.923,6579507.4
2022-02-10 00:00:00,1.923,1.95,1.779,1.799,9186581.4
2022-02-11 00:00:00,1.8,1.842,1.679,1.717,5627126.3
2022-02-12 00:00:00,1.714,1.74,1.646,1.691,3418141.7
2022-02-13 00:00:00,1.691,1.707,1.612,1.657,2937267.8
2022-02-14 00:00:00,1.657,1.738,1.621,1.697,5403910.9
2022-02-15 00:00:00,1.698,1.802,1.687,1.798,3404717.4
2022-02-16 00:00:00,1.798,1.872,1.748,1.8,5538940.2
2022-02-17 00:00:00,1.803,1.828,1.643,1.659,6428596.1
2022-02-18 00:00:00,1.659,1.68,1.554,1.582,7961020.2
2022-02-19 00:00:00,1.581,1.604,1.522,1.581,2894167.3
2022-02-20 00:00:00,1.582,1.584,1.456,1.486,4341973.5
2022-02-21 00:00:00,1.485,1.553,1.354,1.365,7972147.58
2022-02-22 00:00:00,1.366,1.439,1.313,1.422,5189458.22
2022-02-23 00:00:00,1.422,1.484,1.382,1.383,4136805.2
2022-02-24 00:00:00,1.385,1.395,1.181,1.34,11892884.39
2022-02-25 00:00:00,1.341,1.503,1.309,1.451,6010264.7
2022-02-26 00:00:00,1.451,1.483,1.41,1.435,3089954.2
2022-02-27 00:00:00,1.436,1.539,1.36,1.384,7545710.1
2022-02-28 00:00:00,1.384,1.506,1.327,1.504,8626335.0
2022-03-01 00:00:00,1.504,1.553,1.465,1.521,6344021.2
2022-03-02 00:00:00,1.522,1.547,1.466,1.497,5495037.0
2022-03-03 00:00:00,1.497,1.514,1.402,1.437,3946893.3
2022-03-04 00:00:00,1.437,1.442,1.322,1.348,5707293.2
2022-03-05 00:00:00,1.348,1.366,1.299,1.358,2504652.5
2022-03-06 00:00:00,1.357,1.37,1.291,1.303,3386333.5
2022-03-07 00:00:00,1.302,1.333,1.23,1.272,5229646.2
2022-03-08 00:00:00,1.271,1.322,1.265,1.297,2967445.2
2022-03-09 00:00:00,1.296,1.4,1.288,1.376,4240404.3
2022-03-10 00:00:00,1.375,1.472,1.285,1.374,10088429.7
2022-03-11 00:00:00,1.374,1.375,1.305,1.319,3583511.4
2022-03-12 00:00:00,1.318,1.38,1.316,1.332,3485859.1
2022-03-13 00:00:00,1.33,1.417,1.294,1.309,5443497.9
2022-03-14 00:00:00,1.308,1.348,1.293,1.335,2679684.5
2022-03-15 00:00:00,1.335,1.369,1.286,1.353,2928368.1
2022-03-16 00:00:00,1.353,1.543,1.346,1.509,17743365.3
2022-03-17 00:00:00,1.509,1.549,1.46,1.482,6555169.1
2022-03-18 00:00:00,1.482,1.626,1.448,1.588,15298755.9
2022-03-19 00:00:00,1.588,1.745,1.583,1.633,11805212.0
2022-03-20 00:00:00,1.634,1.66,1.529,1.557,7171965.2
2022-03-21 00:00:00,1.557,1.595,1.512,1.531,5895618.8
2022-03-22 00:00:00,1.531,1.594,1.529,1.547,6419458.5
2022-03-23 00:00:00,1.547,1.627,1.521,1.614,7787000.0
2022-03-24 00:00:00,1.613,1.648,1.563,1.63,8976337.3
2022-03-25 00:00:00,1.63,1.657,1.544,1.572,6612276.9
2022-03-26 00:00:00,1.573,1.635,1.555,1.626,4028358.6
2022-03-27 00:00:00,1.626,1.767,1.625,1.747,13533487.9
2022-03-28 00:00:00,1.747,1.826,1.704,1.724,10971323.2
2022-03-29 00:00:00,1.724,1.913,1.721,1.793,12927512.3
2022-03-30 00:00:00,1.792,1.89,1.702,1.84,10035078.8
2022-03-31 00:00:00,1.84,1.932,1.726,1.777,11429266.4
2022-04-01 00:00:00,1.776,1.89,1.667,1.886,8683075.3
2022-04-02 00:00:00,1.885,2.1,1.869,1.923,23781819.1
2022-04-03 00:00:00,1.923,2.03,1.872,1.979,10296904.6
2022-04-04 00:00:00,1.979,2.004,1.801,1.9,10113282.9
2022-04-05 00:00:00,1.9,1.935,1.832,1.837,6048482.5
2022-04-06 00:00:00,1.837,1.841,1.591,1.602,10426857.0
2022-04-07 00:00:00,1.601,1.667,1.57,1.659,4620196.4
2022-04-08 00:00:00,1.658,1.686,1.564,1.577,5194420.2
2022-04-09 00:00:00,1.577,1.669,1.574,1.663,3374041.6
2022-04-10 00:00:00,1.664,1.665,1.582,1.586,2635201.4
2022-04-11 00:00:00,1.586,1.603,1.421,1.461,6191289.7
2022-04-12 00:00:00,1.462,1.523,1.443,1.515,3964681.3
2022-04-13 00:00:00,1.516,1.553,1.488,1.55,3074275.9
2022-04-14 00:00:00,1.55,1.57,1.482,1.515,3707350.7
2022-04-15 00:00:00,1.515,1.543,1.487,1.519,2293204.5
2022-04-16 00:00:00,1.52,1.532,1.483,1.512,1524107.1
2022-04-17 00:00:00,1.512,1.524,1.452,1.461,2329363.2
2022-04-18 00:00:00,1.461,1.497,1.379,1.494,3704093.9
2022-04-19 00:00:00,1.494,1.542,1.477,1.541,2340430.9
2022-04-20 00:00:00,1.54,1.591,1.503,1.543,3356455.9
2022-04-21 00:00:00,1.544,1.639,1.468,1.492,6764754.7
2022-04-22 00:00:00,1.492,1.612,1.468,1.475,6933546.8
2022-04-23 00:00:00,1.475,1.48,1.435,1.443,2248600.1
2022-04-24 00:00:00,1.442,1.462,1.403,1.419,1687719.1
2022-04-25 00:00:00,1.418,1.425,1.31,1.417,4088008.3
2022-04-26 00:00:00,1.418,1.426,1.256,1.288,3242896.8
2022-04-27 00:00:00,1.288,1.347,1.269,1.322,2942010.2
2022-04-28 00:00:00,1.321,1.353,1.283,1.304,6468127.1
2022-04-29 00:00:00,1.304,1.312,1.227,1.26,3722888.6
2022-04-30 00:00:00,1.26,1.359,1.071,1.119,9106044.63
2022-05-01 00:00:00,1.119,1.177,1.086,1.16,5869184.9
2022-05-02 00:00:00,1.159,1.216,1.122,1.176,6136569.8
2022-05-03 00:00:00,1.177,1.315,1.155,1.17,5505739.1
2022-05-04 00:00:00,1.17,1.29,1.164,1.285,4533629.9
2022-05-05 00:00:00,1.285,1.399,1.239,1.288,27783963.0
2022-05-06 00:00:00,1.287,1.374,1.266,1.355,30941838.5
2022-05-07 00:00:00,1.356,1.359,1.276,1.303,14038920.4
2022-05-08 00:00:00,1.303,1.331,1.275,1.301,10464577.1
2022-05-09 00:00:00,1.301,1.369,1.001,1.011,27938080.9
2022-05-10 00:00:00,1.01,1.139,0.996,1.043,25435998.25
2022-05-11 00:00:00,1.041,1.077,0.908,1.015,41067879.9
2022-05-12 00:00:00,1.012,1.056,0.705,0.81,27917967.2
2022-05-13 00:00:00,0.811,0.951,0.786,0.915,15129754.1
2022-05-14 00:00:00,0.916,0.958,0.892,0.941,12967397.1
2022-05-15 00:00:00,0.941,0.986,0.909,0.979,7241836.8
2022-05-16 00:00:00,0.979,0.98,0.91,0.923,6416212.8
2022-05-17 00:00:00,0.924,0.979,0.916,0.96,6323943.6
2022-05-18 00:00:00,0.96,0.97,0.896,0.906,6354145.1
2022-05-19 00:00:00,0.906,0.937,0.89,0.931,8382658.2
2022-05-20 00:00:00,0.932,0.941,0.905,0.915,5866890.9
2022-05-21 00:00:00,0.915,0.972,0.907,0.963,2919048.6
2022-05-22 00:00:00,0.963,1.017,0.948,0.997,5389081.1
2022-05-23 00:00:00,0.996,1.055,0.944,0.954,7126813.4
2022-05-24 00:00:00,0.953,1.03,0.95,0.995,5104610.0
2022-05-25 00:00:00,0.995,1.008,0.953,0.968,3546980.0
2022-05-26 00:00:00,0.967,0.981,0.882,0.914,8065103.2
2022-05-27 00:00:00,0.914,0.925,0.886,0.898,5644321.2
2022-05-28 00:00:00,0.899,0.927,0.892,0.916,3042572.7
2022-05-29 00:00:00,0.916,0.93,0.897,0.921,3131144.8
2022-05-30 00:00:00,0.92,1.007,0.91,1.005,6005467.9
2022-05-31 00:00:00,1.006,1.014,0.959,0.969,8513820.5
2022-06-01 00:00:00,0.969,0.994,0.939,0.951,8541892.7
2022-06-02 00:00:00,0.952,0.954,0.9,0.933,12037198.8
2022-06-03 00:00:00,0.934,0.934,0.86,0.874,8677549.6
2022-06-04 00:00:00,0.874,0.882,0.851,0.87,3265404.4
2022-06-05 00:00:00,0.869,0.871,0.849,0.859,1891114.4
2022-06-06 00:00:00,0.859,0.898,0.856,0.875,6418614.5
2022-06-07 00:00:00,0.874,0.875,0.818,0.846,6854869.8
2022-06-08 00:00:00,0.846,0.853,0.808,0.817,7735375.5
2022-06-09 00:00:00,0.816,0.823,0.796,0.803,3944399.6
2022-06-10 00:00:00,0.802,0.803,0.743,0.758,5690136.2
2022-06-11 00:00:00,0.759,0.772,0.69,0.695,5525600.3
2022-06-12 00:00:00,0.696,0.72,0.648,0.651,6873585.8
2022-06-13 00:00:00,0.652,0.661,0.565,0.6,15049746.4
2022-06-14 00:00:00,0.6,0.606,0.553,0.593,7215656.5
2022-06-15 00:00:00,0.592,0.635,0.537,0.631,12499983.04
2022-06-16 00:00:00,0.631,0.638,0.568,0.577,9404133.3
2022-06-17 00:00:00,0.576,0.602,0.573,0.591,3596834.6
2022-06-18 00:00:00,0.59,0.6,0.514,0.553,5448867.1
2022-06-19 00:00:00,0.551,0.587,0.529,0.58,4734019.6
2022-06-20 00:00:00,0.581,0.726,0.558,0.686,19403224.0
2022-06-21 00:00:00,0.686,0.736,0.657,0.691,15408985.1
2022-06-22 00:00:00,0.69,0.751,0.646,0.688,15084374.9
2022-06-23 00:00:00,0.689,0.716,0.667,0.713,5391759.4
2022-06-24 00:00:00,0.713,0.783,0.695,0.754,10480463.7
2022-06-25 00:00:00,0.754,0.769,0.696,0.729,6168805.6
2022-06-26 00:00:00,0.729,0.786,0.689,0.692,7977476.9
2022-06-27 00:00:00,0.692,0.725,0.647,0.673,8432329.7
2022-06-28 00:00:00,0.673,0.809,0.641,0.742,41498116.5
2022-06-29 00:00:00,0.742,0.779,0.694,0.709,10991740.6
2022-06-30 00:00:00,0.709,0.751,0.656,0.695,9114411.5
2022-07-01 00:00:00,0.695,0.713,0.644,0.654,7750946.1
2022-07-02 00:00:00,0.654,0.661,0.621,0.637,3866112.2
2022-07-03 00:00:00,0.636,0.641,0.609,0.628,2483287.5
2022-07-04 00:00:00,0.628,0.641,0.605,0.638,5538155.7
2022-07-05 00:00:00,0.637,0.658,0.598,0.622,7648554.3
2022-07-06 00:00:00,0.623,0.635,0.61,0.626,5609252.8
2022-07-07 00:00:00,0.625,0.654,0.619,0.644,5473806.8
2022-07-08 00:00:00,0.644,0.719,0.642,0.688,13877718.4
2022-07-09 00:00:00,0.687,0.715,0.673,0.696,4539554.4
2022-07-10 00:00:00,0.697,0.709,0.633,0.64,8634312.6
2022-07-11 00:00:00,0.64,0.648,0.587,0.591,4680462.5
2022-07-12 00:00:00,0.591,0.597,0.556,0.56,4453994.4
2022-07-13 00:00:00,0.56,0.597,0.54,0.594,4608931.5
2022-07-14 00:00:00,0.594,0.626,0.568,0.616,5462197.6
2022-07-15 00:00:00,0.616,0.697,0.604,0.653,17093737.4
2022-07-16 00:00:00,0.653,0.675,0.632,0.667,5920963.6
2022-07-17 00:00:00,0.667,0.683,0.64,0.646,5478304.0
2022-07-18 00:00:00,0.646,0.737,0.643,0.718,14734355.9
2022-07-19 00:00:00,0.718,0.777,0.71,0.736,13268089.8
2022-07-20 00:00:00,0.736,0.75,0.667,0.677,8226145.5
2022-07-21 00:00:00,0.676,0.697,0.647,0.688,6515299.0
2022-07-22 00:00:00,0.688,0.716,0.655,0.661,7468326.8
2022-07-23 00:00:00,0.661,0.703,0.653,0.68,6036632.7
2022-07-24 00:00:00,0.68,0.698,0.672,0.675,4415919.0
2022-07-25 00:00:00,0.676,0.68,0.622,0.623,5940928.8
2022-07-26 00:00:00,0.624,0.637,0.605,0.636,4078079.7
2022-07-27 00:00:00,0.636,0.696,0.619,0.694,6740096.0
2022-07-28 00:00:00,0.695,0.815,0.683,0.773,22371227.5
2022-07-29 00:00:00,0.773,0.79,0.739,0.76,11756504.5
2022-07-30 00:00:00,0.76,0.835,0.754,0.766,13329455.4
2022-07-31 00:00:00,0.766,0.828,0.752,0.762,10302746.5
2022-08-01 00:00:00,0.761,0.796,0.742,0.77,9499727.5
2022-08-02 00:00:00,0.77,0.781,0.715,0.742,7111378.1
2022-08-03 00:00:00,0.742,0.814,0.724,0.766,7304968.7
2022-08-04 00:00:00,0.766,0.833,0.764,0.799,7231770.9
2022-08-05 00:00:00,0.8,0.858,0.799,0.832,8390557.7
2022-08-06 00:00:00,0.832,0.846,0.803,0.808,3821168.5
2022-08-07 00:00:00,0.808,0.824,0.797,0.806,3014730.0
2022-08-08 00:00:00,0.806,0.865,0.804,0.837,7231575.6
2022-08-09 00:00:00,0.838,0.877,0.791,0.808,10389545.4
2022-08-10 00:00:00,0.808,0.908,0.782,0.882,11307777.4
2022-08-11 00:00:00,0.882,0.896,0.858,0.864,7118378.3
2022-08-12 00:00:00,0.865,0.893,0.845,0.88,6141313.0
2022-08-13 00:00:00,0.88,0.911,0.87,0.873,5307916.7
2022-08-14 00:00:00,0.874,0.894,0.829,0.84,5495879.7
2022-08-15 00:00:00,0.84,0.865,0.807,0.82,3791880.2
2022-08-16 00:00:00,0.82,0.833,0.807,0.818,3091204.4
2022-08-17 00:00:00,0.819,0.843,0.765,0.773,3839297.9
2022-08-18 00:00:00,0.773,0.785,0.72,0.733,4051105.5
2022-08-19 00:00:00,0.733,0.735,0.654,0.677,7484228.4
2022-08-20 00:00:00,0.678,0.701,0.658,0.674,2960065.5
2022-08-21 00:00:00,0.675,0.713,0.674,0.7,2609601.5
2022-08-22 00:00:00,0.701,0.702,0.658,0.7,2811104.8
2022-08-23 00:00:00,0.699,0.73,0.684,0.725,4314517.7
2022-08-24 00:00:00,0.725,0.741,0.708,0.723,2808555.1
2022-08-25 00:00:00,0.721,0.752,0.721,0.744,2917799.4
2022-08-26 00:00:00,0.743,0.747,0.655,0.661,4529157.6
2022-08-27 00:00:00,0.661,0.665,0.644,0.652,2719879.5
2022-08-28 00:00:00,0.652,0.67,0.63,0.631,2083741.5
2022-08-29 00:00:00,0.632,0.676,0.626,0.671,3810295.6
2022-08-30 00:00:00,0.671,0.685,0.637,0.653,2678665.9
2022-08-31 00:00:00,0.654,0.71,0.653,0.662,5430553.2
2022-09-01 00:00:00,0.663,0.672,0.636,0.668,3938830.0
2022-09-02 00:00:00,0.669,0.739,0.663,0.713,13301647.4
2022-09-03 00:00:00,0.712,0.713,0.677,0.687,2952860.2
2022-09-04 00:00:00,0.688,0.692,0.659,0.673,3151976.7
2022-09-05 00:00:00,0.672,0.677,0.649,0.663,2942877.3
2022-09-06 00:00:00,0.663,0.676,0.6,0.608,7050421.5
2022-09-07 00:00:00,0.608,0.636,0.592,0.631,3867496.4
2022-09-08 00:00:00,0.631,0.644,0.615,0.638,4063490.7
2022-09-09 00:00:00,0.639,0.678,0.638,0.657,6716877.1
2022-09-10 00:00:00,0.658,0.681,0.647,0.657,5024572.9
2022-09-11 00:00:00,0.657,0.673,0.635,0.649,4543510.3
2022-09-12 00:00:00,0.649,0.675,0.634,0.647,5242458.3
2022-09-13 00:00:00,0.647,0.658,0.59,0.594,7211523.2
2022-09-14 00:00:00,0.594,0.618,0.59,0.613,4604617.9
2022-09-15 00:00:00,0.613,0.62,0.587,0.592,4304721.5
2022-09-16 00:00:00,0.592,0.625,0.582,0.616,6344667.9
2022-09-17 00:00:00,0.617,0.63,0.609,0.627,2639980.3
2022-09-18 00:00:00,0.628,0.639,0.534,0.571,5400791.5
2022-09-19 00:00:00,0.571,0.602,0.554,0.595,6492952.3
2022-09-20 00:00:00,0.595,0.609,0.585,0.599,4057056.1
2022-09-21 00:00:00,0.6,0.609,0.553,0.562,7453229.1
2022-09-22 00:00:00,0.562,0.597,0.559,0.592,4236560.0
2022-09-23 00:00:00,0.593,0.619,0.584,0.609,5976050.6
2022-09-24 00:00:00,0.609,0.626,0.602,0.606,2666256.0
2022-09-25 00:00:00,0.606,0.627,0.591,0.6,3551515.5
2022-09-26 00:00:00,0.6,0.636,0.597,0.625,6851365.9
2022-09-27 00:00:00,0.626,0.649,0.601,0.607,7028447.5
2022-09-28 00:00:00,0.608,0.612,0.574,0.585,6771208.7
2022-09-29 00:00:00,0.586,0.595,0.573,0.585,4419603.6
2022-09-30 00:00:00,0.585,0.591,0.571,0.576,3867478.3
2022-10-01 00:00:00,0.576,0.58,0.572,0.574,1068018.4
2022-10-02 00:00:00,0.575,0.578,0.552,0.553,1964452.4
2022-10-03 00:00:00,0.553,0.576,0.544,0.573,2370154.8
2022-10-04 00:00:00,0.573,0.59,0.57,0.585,1721773.9
2022-10-05 00:00:00,0.585,0.59,0.567,0.585,2460658.2
2022-10-06 00:00:00,0.585,0.594,0.572,0.574,2878333.6
2022-10-07 00:00:00,0.575,0.658,0.572,0.614,22922676.8
2022-10-08 00:00:00,0.614,0.627,0.593,0.6,5983686.9
2022-10-09 00:00:00,0.599,0.612,0.597,0.608,2965651.3
2022-10-10 00:00:00,0.607,0.62,0.574,0.575,4354835.6
2022-10-11 00:00:00,0.577,0.577,0.558,0.563,3135898.1
2022-10-12 00:00:00,0.562,0.574,0.561,0.569,1589482.3
2022-10-13 00:00:00,0.569,0.571,0.535,0.563,10187618.7
2022-10-14 00:00:00,0.562,0.579,0.553,0.56,4144935.8
2022-10-15 00:00:00,0.561,0.569,0.556,0.562,1721052.3
2022-10-16 00:00:00,0.561,0.572,0.559,0.569,2099078.3
2022-10-17 00:00:00,0.569,0.578,0.562,0.576,2490379.5
2022-10-18 00:00:00,0.577,0.583,0.561,0.57,3562220.0
2022-10-19 00:00:00,0.57,0.583,0.557,0.566,5919072.9
2022-10-20 00:00:00,0.566,0.582,0.555,0.563,5379152.6
2022-10-21 00:00:00,0.562,0.571,0.543,0.568,7463365.8
2022-10-22 00:00:00,0.569,0.574,0.558,0.571,2117292.8
2022-10-23 00:00:00,0.571,0.581,0.559,0.58,3144344.7
2022-10-24 00:00:00,0.58,0.584,0.56,0.566,3315793.0
2022-10-25 00:00:00,0.567,0.594,0.565,0.582,4895718.2
2022-10-26 00:00:00,0.583,0.618,0.582,0.61,6299487.6
2022-10-27 00:00:00,0.609,0.623,0.592,0.595,4939785.2
2022-10-28 00:00:00,0.594,0.622,0.583,0.614,5449405.9
2022-10-29 00:00:00,0.613,0.637,0.609,0.625,6183444.3
2022-10-30 00:00:00,0.625,0.634,0.601,0.614,5022154.9
2022-10-31 00:00:00,0.614,0.647,0.604,0.612,10901029.6
2022-11-01 00:00:00,0.612,0.626,0.606,0.607,3059128.9
2022-11-02 00:00:00,0.607,0.611,0.577,0.59,4789845.9
2022-11-03 00:00:00,0.59,0.616,0.589,0.608,6995875.0
2022-11-04 00:00:00,0.608,0.653,0.605,0.653,10692416.5
2022-11-05 00:00:00,0.652,0.664,0.632,0.646,7098888.7
2022-11-06 00:00:00,0.647,0.675,0.629,0.634,9554653.4
2022-11-07 00:00:00,0.634,0.662,0.622,0.635,8017818.0
2022-11-08 00:00:00,0.634,0.64,0.516,0.555,21336126.7
2022-11-09 00:00:00,0.555,0.56,0.515,0.529,20840128.5
2022-11-10 00:00:00,0.529,0.575,0.519,0.57,26698083.4
2022-11-11 00:00:00,0.57,0.571,0.54,0.56,10395582.6
2022-11-12 00:00:00,0.56,0.56,0.497,0.508,10043993.3
2022-11-13 00:00:00,0.508,0.531,0.49,0.521,11158675.2
2022-11-14 00:00:00,0.521,0.525,0.473,0.516,10876604.0
2022-11-15 00:00:00,0.515,0.544,0.508,0.531,5465781.4
2022-11-16 00:00:00,0.531,0.544,0.513,0.522,4315717.0
2022-11-17 00:00:00,0.523,0.526,0.504,0.516,44063424.4
2022-11-18 00:00:00,0.516,0.535,0.515,0.529,3184551.2
2022-11-19 00:00:00,0.529,0.548,0.518,0.538,3569148.7
2022-11-20 00:00:00,0.538,0.541,0.502,0.504,2331726.4
2022-11-21 00:00:00,0.504,0.509,0.489,0.503,4028140.1
2022-11-22 00:00:00,0.502,0.538,0.5,0.537,4627309.0
2022-11-23 00:00:00,0.538,0.547,0.529,0.546,3182885.8
2022-11-24 00:00:00,0.546,0.548,0.522,0.527,2778949.1
2022-11-25 00:00:00,0.528,0.528,0.512,0.518,2078930.6
2022-11-26 00:00:00,0.517,0.527,0.514,0.52,1875382.6
2022-11-27 00:00:00,0.519,0.563,0.515,0.52,7961920.0
2022-11-28 00:00:00,0.519,0.541,0.5,0.516,4539510.8
2022-11-29 00:00:00,0.516,0.525,0.509,0.519,2769089.2
2022-11-30 00:00:00,0.519,0.532,0.512,0.527,3803624.2
2022-12-01 00:00:00,0.527,0.528,0.504,0.51,4756502.1
2022-12-02 00:00:00,0.51,0.512,0.495,0.504,12040613.0
2022-12-03 00:00:00,0.504,0.507,0.481,0.487,11276261.1
2022-12-04 00:00:00,0.487,0.499,0.486,0.497,4155012.1
2022-12-05 00:00:00,0.497,0.504,0.48,0.484,9950352.4
2022-12-06 00:00:00,0.484,0.49,0.467,0.476,10745041.1
2022-12-07 00:00:00,0.475,0.476,0.429,0.444,16044687.3
2022-12-08 00:00:00,0.443,0.449,0.43,0.447,7579850.2
2022-12-09 00:00:00,0.448,0.451,0.432,0.441,4929816.5
2022-12-10 00:00:00,0.441,0.447,0.44,0.443,3156757.6
2022-12-11 00:00:00,0.444,0.451,0.433,0.435,2985448.5
2022-12-12 00:00:00,0.435,0.435,0.412,0.431,4389545.4
2022-12-13 00:00:00,0.432,0.444,0.417,0.442,4930993.7
2022-12-14 00:00:00,0.442,0.445,0.428,0.432,3226134.3
2022-12-15 00:00:00,0.431,0.436,0.422,0.424,2125828.9
2022-12-16 00:00:00,0.424,0.43,0.365,0.385,9279721.2
2022-12-17 00:00:00,0.385,0.396,0.376,0.389,5806434.7
2022-12-18 00:00:00,0.389,0.395,0.382,0.39,1758512.0
2022-12-19 00:00:00,0.391,0.402,0.381,0.382,4999108.7
2022-12-20 00:00:00,0.381,0.407,0.379,0.404,3573832.8
2022-12-21 00:00:00,0.404,0.407,0.394,0.399,3102214.7
2022-12-22 00:00:00,0.399,0.402,0.389,0.397,1901395.0
2022-12-23 00:00:00,0.397,0.399,0.39,0.398,1445583.8
2022-12-24 00:00:00,0.398,0.403,0.397,0.399,870923.7
2022-12-25 00:00:00,0.4,0.402,0.389,0.398,1670914.4
2022-12-26 00:00:00,0.399,0.407,0.396,0.405,1644031.1
2022-12-27 00:00:00,0.406,0.415,0.396,0.401,3215882.1
2022-12-28 00:00:00,0.401,0.402,0.38,0.384,3668751.6
2022-12-29 00:00:00,0.384,0.387,0.374,0.382,4136422.6
2022-12-30 00:00:00,0.381,0.387,0.371,0.376,2167412.3
2022-12-31 00:00:00,0.377,0.392,0.374,0.383,2613452.1
2023-01-01 00:00:00,0.383,0.387,0.38,0.386,1003164.7
2023-01-02 00:00:00,0.386,0.399,0.378,0.396,2408420.6
2023-01-03 00:00:00,0.395,0.4,0.382,0.386,3465795.5
2023-01-04 00:00:00,0.387,0.403,0.384,0.395,4034141.8
2023-01-05 00:00:00,0.395,0.413,0.385,0.388,7500827.3
2023-01-06 00:00:00,0.388,0.398,0.381,0.397,6144865.6
2023-01-07 00:00:00,0.396,0.401,0.393,0.398,1834895.3
2023-01-08 00:00:00,0.398,0.412,0.393,0.409,5202312.2
2023-01-09 00:00:00,0.41,0.435,0.407,0.422,7912343.4
2023-01-10 00:00:00,0.421,0.437,0.416,0.432,6893896.7
2023-01-11 00:00:00,0.432,0.437,0.413,0.434,4517981.1
2023-01-12 00:00:00,0.435,0.455,0.428,0.45,7158139.8
2023-01-13 00:00:00,0.451,0.468,0.443,0.465,4559780.2
2023-01-14 00:00:00,0.465,0.503,0.449,0.481,17309531.3
2023-01-15 00:00:00,0.482,0.504,0.47,0.5,8888790.4
2023-01-16 00:00:00,0.5,0.513,0.47,0.488,9197598.3
2023-01-17 00:00:00,0.488,0.498,0.476,0.479,5433994.5
2023-01-18 00:00:00,0.48,0.487,0.44,0.446,9190510.7
2023-01-19 00:00:00,0.446,0.478,0.446,0.463,13685898.0
2023-01-20 00:00:00,0.463,0.494,0.453,0.494,6774485.3
2023-01-21 00:00:00,0.493,0.518,0.48,0.501,12707424.7
2023-01-22 00:00:00,0.501,0.543,0.494,0.513,15509998.8
2023-01-23 00:00:00,0.513,0.552,0.513,0.535,15258451.9
2023-01-24 00:00:00,0.535,0.547,0.5,0.513,12499729.4
2023-01-25 00:00:00,0.513,0.585,0.498,0.534,25506017.3
2023-01-26 00:00:00,0.535,0.549,0.513,0.527,8776268.0
2023-01-27 00:00:00,0.527,0.54,0.506,0.537,8637433.0
2023-01-28 00:00:00,0.537,0.55,0.517,0.528,5567883.5
2023-01-29 00:00:00,0.529,0.543,0.519,0.542,7049689.3
2023-01-30 00:00:00,0.541,0.545,0.489,0.509,11915161.3
2023-01-31 00:00:00,0.509,0.518,0.502,0.514,6773150.3
2023-02-01 00:00:00,0.513,0.53,0.489,0.528,16067525.4
2023-02-02 00:00:00,0.528,0.576,0.527,0.54,16884886.6
2023-02-03 00:00:00,0.541,0.575,0.535,0.566,12579562.0
2023-02-04 00:00:00,0.566,0.604,0.552,0.582,17772649.9
2023-02-05 00:00:00,0.582,0.623,0.535,0.56,25218025.4
2023-02-06 00:00:00,0.56,0.596,0.551,0.554,10888769.6
2023-02-07 00:00:00,0.554,0.59,0.545,0.586,12221668.6
2023-02-08 00:00:00,0.587,0.597,0.545,0.565,8949136.1
